,Unnamed: 0,address,zipcode,city,state,latitude,longitude,amount
0,0,2540 Monaco Parkway,80207.0,Denver,CO,39.754117,-104.912051,564340.0
2,2,219 Galapago Street,80223.0,Denver,CO,39.71976,-104.996683,453275.0
4,4,3507 Osage Street,80211.0,Denver,CO,39.765899,-105.00561299999998,1058536.0
6,6,828 East 22nd Avenue,80205.0,Denver,CO,39.749252,-104.97612099999999,501833.0
8,8,2093 Ogden Street,80205.0,Denver,CO,39.749255,-104.97473500000001,390161.0
9,9,2060 Emerson Street,80205.0,Denver,CO,39.748622999999995,-104.975422,839426.0
10,10,4435 East 16th Avenue,80220.0,Denver,CO,39.741707,-104.934555,695510.0
11,11,994 South Pennsylvania Street,80209.0,Denver,CO,39.698572,-104.981301,817826.0
12,12,90 Galapago Street,80223.0,Denver,CO,39.7178,-104.99600000000001,535897.0
15,15,3854 Lowell Boulevard,80211.0,Denver,CO,39.770609,-105.03426599999999,744948.0
17,17,686 South Gilpin Street,80209.0,Denver,CO,39.704095,-104.96716799999999,842210.0
18,18,2105 West 31st Avenue,80211.0,Denver,CO,39.760999999999996,-105.011969,753343.0
20,20,2807 West 23rd Avenue,80211.0,Denver,CO,39.751595,-105.022407,630850.0
21,21,2810 Arapahoe Street,80205.0,Denver,CO,39.759132,-104.98058300000001,1212765.0
22,22,1203 West 37th Avenue,80211.0,Denver,CO,39.768214,-105.00084199999999,411080.0
23,23,1585 Krameria Street,80220.0,Denver,CO,39.741726,-104.91666200000002,730005.0
26,26,1565 Gilpin Street,80218.0,Denver,CO,39.741271000000005,-104.96755700000001,782000.0
27,27,4586 Zuni Street,80211.0,Denver,CO,39.779871,-105.01551699999999,551989.0
29,29,808 South Logan Street,80209.0,Denver,CO,39.701681,-104.98241499999999,591349.0
30,30,2206 Gaylord Street,80205.0,Denver,CO,39.749646000000006,-104.96063799999999,834375.0
32,32,2130 Meade Street,80211.0,Denver,CO,39.749368,-105.03545600000001,663148.0
33,33,604 Inca Street,80204.0,Denver,CO,39.725988,-104.997222,403865.0
34,34,24 Perry Street,80219.0,Denver,CO,39.717076,-105.039345,489785.0
35,35,1116 Emerson Street,80218.0,Denver,CO,39.734120000000004,-104.976095,896526.0
36,36,2421 West Dunkeld Place,80211.0,Denver,CO,39.759488,-105.01647,483587.0
37,37,1324 Saint Paul Street,80206.0,Denver,CO,39.73733,-104.95028899999998,874411.0
40,40,3303 East 10th Avenue,80206.0,Denver,CO,39.732265000000005,-104.94807,744498.0
43,43,4675 Perry Street,80212.0,Denver,CO,39.781663,-105.03956399999998,473901.0
44,44,4137 Raritan Street,80211.0,Denver,CO,39.773672,-105.009126,563296.0
45,45,717 Inca Street,80204.0,Denver,CO,39.727727,-104.997849,430021.0
47,47,3352 West 30th Avenue,80211.0,Denver,CO,39.760071,-105.03126200000001,1256138.0
48,48,1019 East Cedar Avenue,80209.0,Denver,CO,39.713115,-104.975248,439534.0
49,49,3696 Lafayette Street,80205.0,Denver,CO,39.768029,-104.97050300000001,404884.0
51,51,1550 East 37th Avenue,80205.0,Denver,CO,39.768012,-104.968746,399889.0
53,53,3930 West 14th Avenue,80204.0,Denver,CO,39.738276,-105.038886,531550.0
54,54,1137 Columbine Street,80206.0,Denver,CO,39.73449,-104.95776599999999,285584.0
55,55,2356 South Marion Street,80210.0,Denver,CO,39.673798,-104.971954,594420.0
58,58,3722 Zenobia Street,80212.0,Denver,CO,39.767947,-105.051767,877482.0
59,59,200 Grant Street,80203.0,Denver,CO,39.745567,-104.983956,530249.0
60,60,1435 Vrain Street,80204.0,Denver,CO,39.739212,-105.04668899999999,418014.0
62,62,2425 West 35th Avenue,80211.0,Denver,CO,39.765887,-105.016479,473477.0
63,63,1221 Gaylord Street,80206.0,Denver,CO,39.73554,-104.96136899999999,754105.0
66,66,1417 Lafayette Street,80218.0,Denver,CO,39.738827,-104.970822,837117.0
67,67,1115 Madison Street,80206.0,Denver,CO,39.734018,-104.946491,733765.0
68,68,3126 West 41st Avenue,80211.0,Denver,CO,39.772719,-105.028281,644292.0
69,69,2731 South Race Street,80210.0,Denver,CO,39.666942,-104.964601,746452.0
70,70,4666 Osceola Street,80212.0,Denver,CO,39.781293,-105.03785,410294.0
72,72,1910 West 38th Avenue,80211.0,Denver,CO,39.769155,-105.010433,562414.0
74,74,3422 Josephine Street,80205.0,Denver,CO,39.764945000000004,-104.958221,436123.0
76,76,3019 Williams Street,80205.0,Denver,CO,39.759959,-104.96630400000001,343128.0
79,79,62 West Ellsworth Avenue,80223.0,Denver,CO,39.716328999999995,-104.989066,573191.0
80,80,2785 South High Street,80210.0,Denver,CO,39.666274,-104.965616,750838.0
81,81,3317 West 17th Avenue,80204.0,Denver,CO,39.744082,-105.03048700000001,619503.0
82,82,411 Williams Street,80218.0,Denver,CO,39.722308,-104.966269,1202263.0
83,83,50 Pennsylvania Street,80203.0,Denver,CO,39.717538,-104.981118,873469.0
84,84,3582 Clayton Street,80210.0,Denver,CO,39.669686,-104.954727,1207398.0
86,86,724 East 23rd Avenue,80205.0,Denver,CO,39.750531,-104.977301,491246.0
87,87,3344 Meade Street,80211.0,Denver,CO,39.764811,-105.03546599999999,656874.0
89,89,570 South Pennsylvania Street,80209.0,Denver,CO,39.706208000000004,-104.981278,581957.0
91,91,4595 Perry Street,80212.0,Denver,CO,39.780046,-105.03956399999998,648214.0
92,92,4317 Umatilla Street,80211.0,Denver,CO,39.77577,-105.01267800000001,664057.0
95,95,687 South Shoshone Street,80223.0,Denver,CO,39.704266,-105.01009099999999,399253.0
97,97,828 25th Street,80205.0,Denver,CO,39.754441,-104.983015,549521.0
99,99,4657 East Kentucky Circle,80246.0,Denver,CO,39.701152,-104.93484299999999,400321.0
100,100,3544 Mariposa Street,80211.0,Denver,CO,39.766498999999996,-105.00263999999999,355703.0
102,102,1025 Adams Street,80206.0,Denver,CO,39.732613,-104.948697,576716.0
103,103,1200 South Emerson Street,80210.0,Denver,CO,39.694590000000005,-104.976601,543058.0
104,104,3549 Lipan Street,80211.0,Denver,CO,39.766581,-105.00209199999999,1088964.0
105,105,2001 West Gill Place,80223.0,Denver,CO,39.705011,-105.011204,453760.0
106,106,975 Washington Street,80203.0,Denver,CO,39.731814,-104.978973,294617.0
108,108,3975 Shoshone Street,80211.0,Denver,CO,39.771549,-105.00995,593649.0
109,109,3763 High Street,80205.0,Denver,CO,39.769290000000005,-104.96506799999999,422440.0
111,111,1238 Madison Street,80206.0,Denver,CO,39.735983000000004,-104.945851,682389.0
114,114,1715 East 29th Avenue,80205.0,Denver,CO,39.758418,-104.96673700000001,797834.0
117,117,333 Marion Street,80218.0,Denver,CO,39.720757,-104.972053,1646636.0
118,118,3058 Newton Street,80211.0,Denver,CO,39.761437,-105.036651,795699.0
120,120,2930 West 39th Avenue,80211.0,Denver,CO,39.77088,-105.02361599999999,632990.0
121,121,2614 East 13th Avenue,80206.0,Denver,CO,39.736606,-104.95579199999999,712812.0
123,123,1050 Pennsylvania Street,80203.0,Denver,CO,39.733011,-104.98068899999998,1251794.0
124,124,649 South Pennsylvania Street,80209.0,Denver,CO,39.704739000000004,-104.98190600000001,679416.0
125,125,2544 West 43rd Avenue,80211.0,Denver,CO,39.775252,-105.018695,773142.0
126,126,3236 Arapahoe Street,80205.0,Denver,CO,39.763187,-104.975388,548028.0
127,127,8379 East 29th Avenue,80238.0,Denver,CO,39.7577,-104.891052,440606.0
128,128,1991 West Kentucky Avenue,80223.0,Denver,CO,39.699319,-105.01170900000001,394565.0
129,129,2521 West 37th Avenue,80211.0,Denver,CO,39.768294,-105.01793700000002,723950.0
130,130,2736 South Ingalls Way,80227.0,Denver,CO,39.66605,-105.06271000000001,439874.0
131,131,2613 South Milwaukee Street,80210.0,Denver,CO,39.668974,-104.95267199999999,1826883.0
132,132,4120 Hooker Street,80211.0,Denver,CO,39.77342,-105.028478,564177.0
134,134,3940 Humboldt Street,80205.0,Denver,CO,39.769798,-104.968868,441235.0
135,135,56 East Florida Avenue,80210.0,Denver,CO,39.691089,-104.94971100000001,956941.0
136,136,4059 Shoshone Street,80211.0,Denver,CO,39.77276,-105.009929,614856.0
141,141,2432 West 37th Avenue,80211.0,Denver,CO,39.7678,-105.016714,467341.0
143,143,3949 Tejon Street,80211.0,Denver,CO,39.771421000000004,-105.01152900000001,1022261.0
144,144,2716 Marion Street,80205.0,Denver,CO,39.768532,-104.971737,275933.0
145,145,4400 Vrain Street,80212.0,Denver,CO,39.776672999999995,-105.045969,870237.0
146,146,135 Fox Street,80223.0,Denver,CO,39.719085,-104.99552299999999,466216.0
147,147,3938 Tejon Street,80211.0,Denver,CO,39.771423,-105.01085,789906.0
148,148,91 Bannock Street,80223.0,Denver,CO,39.718094,-104.991227,856170.0
149,149,3030 Downing Street,80205.0,Denver,CO,39.759972,-104.97303500000001,889746.0
150,150,2394 Ivy Street,80207.0,Denver,CO,39.76534,-104.91965900000001,428958.0
151,151,3344 West 33rd Avenue,80211.0,Denver,CO,39.763642,-105.031085,605306.0
152,152,2439 Williams Street,80205.0,Denver,CO,39.752704,-104.966275,694657.0
153,153,2552 High Street,80205.0,Denver,CO,39.754221,-104.96436299999999,857658.0
159,159,2349 Champa Street,80205.0,Denver,CO,39.753903,-104.98487800000001,738089.0
162,162,3839 West 46th Avenue,80211.0,Denver,CO,39.7805,-105.037871,995623.0
163,163,5226 East 23rd Avenue,80207.0,Denver,CO,39.750927000000004,-104.92658700000001,344740.0
164,164,3020 Josephine Street,80205.0,Denver,CO,39.759916,-104.95823,465121.0
165,165,138 West 1st Avenue,80223.0,Denver,CO,39.718117,-104.990311,611378.0
166,166,1565 Race Street,80206.0,Denver,CO,39.741165,-104.963812,1460618.0
167,167,832 26th Street,80205.0,Denver,CO,39.755492,-104.98166,425063.0
168,168,3845 Winona Court,80212.0,Denver,CO,39.770237,-105.04773999999999,369306.0
171,171,604 Inca Street,80204.0,Denver,CO,39.725988,-104.997222,403865.0
173,173,2258 Monaco Parkway,80207.0,Denver,CO,39.750718,-104.91314799999999,755776.0
175,175,280 Delaware Street,80223.0,Denver,CO,39.720799,-104.992574,605542.0
176,176,690 Pennsylvania Street,80209.0,Denver,CO,39.704069,-104.98133899999999,434612.0
178,178,2745 Irving Street,80211.0,Denver,CO,39.757401,-105.03022800000001,550051.0
179,179,1554 Gaylord Street,80206.0,Denver,CO,39.741027,-104.960654,1091384.0
181,181,3536 Navajo Street,80211.0,Denver,CO,39.766348,-105.00386,798609.0
182,182,3273 Lowell Boulevard,80211.0,Denver,CO,39.763492,-105.03491100000001,590036.0
183,183,1855 West 33rd Avenue,80211.0,Denver,CO,39.763482,-105.00918300000001,1386893.0
184,184,1156 Logan Street,80203.0,Denver,CO,39.734753000000005,-104.98204299999999,306431.0
185,185,1426 Fillmore Street,80206.0,Denver,CO,39.738893,-104.952669,649381.0
186,186,2460 West Argyle Place,80211.0,Denver,CO,39.761198,-105.017257,395284.0
187,187,1237 Garfield Street,80206.0,Denver,CO,39.735957,-104.94428899999998,437900.0
188,188,900 Hudson Street,80220.0,Denver,CO,39.731213000000004,-104.923046,555065.0
190,190,8701 East Kent Place,80237.0,Denver,CO,39.648565999999995,-104.886974,605320.0
192,192,3516 Gaylord Street,80205.0,Denver,CO,39.766095,-104.960632,609701.0
194,194,1723 East 16th Avenue,80218.0,Denver,CO,39.741865999999995,-104.966549,744072.0
196,196,4666 Osceola Street,80212.0,Denver,CO,39.781293,-105.03785,410294.0
197,197,700 West 9th Avenue,80204.0,Denver,CO,39.730257,-104.99673600000001,1197688.0
198,198,125 South Sherman Street,80209.0,Denver,CO,39.714203000000005,-104.985355,1116472.0
199,199,2105 South Adams Street,80210.0,Denver,CO,39.678072,-104.94979199999999,794474.0
200,200,1225 Clayton Street,80210.0,Denver,CO,39.694282,-104.954996,717497.0
201,201,2332 Emerson Street,80205.0,Denver,CO,39.751409,-104.97541899999999,1062413.0
202,202,2157 South High Street,80210.0,Denver,CO,39.677307,-104.96556000000001,527836.0
203,203,1424 East 12th Avenue,80218.0,Denver,CO,39.735015000000004,-104.969973,341681.0
204,204,1064 Lipan Street,80204.0,Denver,CO,39.73333,-105.001263,396058.0
205,205,815 East 4th Avenue,80218.0,Denver,CO,39.722691999999995,-104.977076,704778.0
206,206,1801 East 24th Avenue,80205.0,Denver,CO,39.752153,-104.96574,757674.0
207,207,165 South Corona Street,80209.0,Denver,CO,39.713469,-104.974884,1379783.0
208,208,2137 Meade Street,80211.0,Denver,CO,39.74942,-105.036098,662205.0
210,210,2909 South Winona Court,80236.0,Denver,CO,39.662175,-105.048472,397254.0
215,215,999 Pearl Street,80203.0,Denver,CO,39.731805,-104.980139,283571.0
216,216,1719 Pearl Street,80210.0,Denver,CO,39.685352,-104.98076999999999,633086.0
217,217,1812 South Logan Street,80210.0,Denver,CO,39.683689,-104.98248000000001,504081.0
218,218,3318 Gaylord Street,80205.0,Denver,CO,39.763636,-104.960632,602583.0
219,219,3105 California Street,80205.0,Denver,CO,39.759601,-104.974001,454611.0
222,222,3735 Osage Street,80211.0,Denver,CO,39.768636,-105.00558999999998,730756.0
223,223,1208 Logan Street,80210.0,Denver,CO,39.694528000000005,-104.982403,674523.0
225,225,1151 Clarkson Street,80218.0,Denver,CO,39.734645,-104.97790800000001,510438.0
226,226,3863 Newton Street,80211.0,Denver,CO,39.770598,-105.037305,614867.0
227,227,3114 Josephine Street,80205.0,Denver,CO,39.7611,-104.958221,539547.0
228,228,3015 Lowell Boulevard,80211.0,Denver,CO,39.760545,-105.034921,1597133.0
230,230,2445 Lawrence Street,80205.0,Denver,CO,39.75678,-104.98637099999999,341669.0
231,231,2235 South Harrison Street,80210.0,Denver,CO,39.675932,-104.94263600000001,745743.0
232,232,3223 Grove Street,80211.0,Denver,CO,39.762793,-105.02876599999999,633141.0
234,234,3648 Garfield Street,80205.0,Denver,CO,39.767790000000005,-104.94367700000001,380076.0
235,235,3733 Lipan Street,80211.0,Denver,CO,39.768716999999995,-105.00206599999999,925431.0
237,237,761 Lafayette Street,80218.0,Denver,CO,39.728365999999994,-104.970927,675901.0
238,238,50 West 1st Avenue,80223.0,Denver,CO,39.718108,-104.98889799999999,384498.0
240,240,4945 Perry Street,80212.0,Denver,CO,39.786452000000004,-105.03955,541976.0
241,241,819 South Corona Street,80209.0,Denver,CO,39.701588,-104.97489399999999,1287618.0
243,243,4569 Bryant Street,80211.0,Denver,CO,39.779451,-105.019668,970078.0
244,244,1801 West Stoll Place,80221.0,Denver,CO,39.787415,-105.007655,365466.0
247,247,3011 Race Street,80205.0,Denver,CO,39.759786,-104.96381799999999,521285.0
248,248,2578 South Lincoln Street,80210.0,Denver,CO,39.670171,-104.98612800000001,509960.0
249,249,332 South Leyden Street,80224.0,Denver,CO,39.710409999999996,-104.914875,453820.0
251,251,912 Lafayette Street,80218.0,Denver,CO,39.730708,-104.970307,863659.0
253,253,3222 Raleigh Street,80212.0,Denver,CO,39.762559,-105.04134499999999,544694.0
254,254,1219 East 10th Avenue,80218.0,Denver,CO,39.732181,-104.972641,798899.0
255,255,2061 South Adams Street,80210.0,Denver,CO,39.679052,-104.94978799999998,1091723.0
256,256,224 South Clarkson Street,80209.0,Denver,CO,39.712346000000004,-104.977744,864990.0
257,257,1647 Clarkson Street,80210.0,Denver,CO,39.686626000000004,-104.97841899999999,1002067.0
258,258,55 South Wolff Street,80219.0,Denver,CO,39.715513,-105.04848700000001,334295.0
260,260,2543 Emerson Street,80205.0,Denver,CO,39.754064,-104.97608400000001,544510.0
262,262,1003 Harrison Street,80206.0,Denver,CO,39.732215999999994,-104.942121,525350.0
263,263,128 Sherman Street,80203.0,Denver,CO,39.718931,-104.984655,871370.0
265,265,78 Jackson Street,80206.0,Denver,CO,39.717464,-104.94219,915329.0
266,266,2626 Lowell Boulevard,80211.0,Denver,CO,39.755441999999995,-105.03428500000001,1042641.0
267,267,2038 Gaylord Street,80205.0,Denver,CO,39.747643,-104.96066699999999,938867.0
268,268,2115 West 29th Avenue,80211.0,Denver,CO,39.758652000000005,-105.012227,708297.0
269,269,4895 Vallejo Street,80221.0,Denver,CO,39.785459,-105.01383600000001,521435.0
271,271,2600 18th Street,80211.0,Denver,CO,39.761122,-105.00831399999998,667041.0
272,272,1126 Detroit Street,80206.0,Denver,CO,39.734114,-104.953724,833779.0
273,273,3611 York Street,80205.0,Denver,CO,39.767185,-104.960085,512024.0
276,276,5142 Decatur Street,80221.0,Denver,CO,39.790077000000004,-105.02130600000001,443542.0
278,278,2536 West 34th Avenue,80211.0,Denver,CO,39.764091,-105.01841200000001,948882.0
279,279,2653 South Krameria Street,80222.0,Denver,CO,39.668969,-104.91684199999999,490202.0
281,281,2336 West 38th Avenue,80211.0,Denver,CO,39.769114,-105.015215,611858.0
283,283,2541 Wolff Street,80212.0,Denver,CO,39.754666,-105.04906299999999,956034.0
285,285,4552 Xavier Street,80212.0,Denver,CO,39.779381,-105.04959199999999,892849.0
286,286,2208 Marion Street,80205.0,Denver,CO,39.749759999999995,-104.97176200000001,718639.0
287,287,2435 West Dunkeld Place,80211.0,Denver,CO,39.759686,-105.016903,460252.0
289,289,855 Pennsylvania Street,80203.0,Denver,CO,39.729655,-104.981369,300297.0
290,290,919 East 10th Avenue,80218.0,Denver,CO,39.732193,-104.97599199999999,629990.0
292,292,2360 South Williams Street,80210.0,Denver,CO,39.673682,-104.966075,474945.0
294,294,757 Gilpin Street,80218.0,Denver,CO,39.728357,-104.967445,856128.0
297,297,930 Pennsylvania Street,80209.0,Denver,CO,39.699709000000006,-104.98122099999999,826169.0
302,302,2418 West 38th Avenue,80211.0,Denver,CO,39.769007,-105.01648200000001,401941.0
304,304,180 Sheridan Boulevard,80260.0,Denver,CO,39.871696,-105.014394,49230.0
305,305,2765 South Ingalls Way,80227.0,Denver,CO,39.665378999999994,-105.06209399999999,508190.0
306,306,4154 Umatilla Street,80211.0,Denver,CO,39.773896,-105.012047,709260.0
307,307,3150 West 22nd Avenue,80211.0,Denver,CO,39.749713,-105.02814199999999,882112.0
308,308,3260 Quitman Street,80212.0,Denver,CO,39.763371,-105.040178,856838.0
309,309,2842 West 25th Avenue,80211.0,Denver,CO,39.753381,-105.02318100000001,352610.0
311,311,1032 West 8th Avenue,80204.0,Denver,CO,39.728667,-105.00118300000001,401173.0
312,312,1724 West 33rd Avenue,80211.0,Denver,CO,39.763037,-105.00705400000001,512336.0
313,313,401 South Pearl Street,80209.0,Denver,CO,39.709171000000005,-104.98058700000001,591346.0
314,314,2450 Vine Street,80205.0,Denver,CO,39.75295,-104.96188300000001,751334.0
315,315,3737 West 24th Avenue,80211.0,Denver,CO,39.752264000000004,-105.03664099999999,528486.0
316,316,1150 Garfield Street,80210.0,Denver,CO,39.695727000000005,-104.94385,1513255.0
317,317,151 South Sherman Street,80209.0,Denver,CO,39.713583,-104.985404,424651.0
319,319,3113 Franklin Street,80205.0,Denver,CO,39.7611,-104.968773,573338.0
322,322,664 Washington Street,80203.0,Denver,CO,39.726852,-104.978408,1749184.0
323,323,4104 Quivas Street,80211.0,Denver,CO,39.773134000000006,-105.00741000000001,880198.0
324,324,3801 West 20th Avenue,80211.0,Denver,CO,39.747729,-105.03737,1255258.0
325,325,628 Logan Street,80203.0,Denver,CO,39.726226000000004,-104.98201499999999,522340.0
327,327,20699 East 55th Avenue,80249.0,Denver,CO,39.79433,-104.74635500000001,419167.0
328,328,2038 Gaylord Street,80205.0,Denver,CO,39.747643,-104.96066699999999,938867.0
329,329,2031 Gaylord Street,80205.0,Denver,CO,39.747516,-104.96133200000001,756344.0
331,331,2527 Gaylord Street,80205.0,Denver,CO,39.753784,-104.961331,593114.0
333,333,252 Inca Street,80223.0,Denver,CO,39.720344,-104.997222,638119.0
334,334,2446 Irving Street,80211.0,Denver,CO,39.753219,-105.02950200000001,695626.0
335,335,3415 Lawrence Street,80205.0,Denver,CO,39.765772999999996,-104.97474299999999,517706.0
336,336,3700 Utica Street,80212.0,Denver,CO,39.767568,-105.044901,671983.0
337,337,3953 Kalamath Street,80211.0,Denver,CO,39.771412,-105.00091599999999,544979.0
340,340,3630 Osage Street,80211.0,Denver,CO,39.767340000000004,-105.004958,1741502.0
343,343,3262 West 30th Avenue,80211.0,Denver,CO,39.760054,-105.02971799999999,778202.0
344,344,3227 South Flamingo Way,80222.0,Denver,CO,39.658356,-104.92665600000001,397633.0
348,348,3943 West 23rd Avenue,80212.0,Denver,CO,39.751481,-105.039023,399573.0
350,350,4025 Jason Street,80211.0,Denver,CO,39.772339,-104.99973700000001,327903.0
351,351,1930 West 39th Avenue,80211.0,Denver,CO,39.770294,-105.010457,658306.0
353,353,2830 Glencoe Street,80207.0,Denver,CO,39.757135999999996,-104.92543799999999,557503.0
354,354,4542 West Hayward Place,80212.0,Denver,CO,39.759153999999995,-105.046057,592261.0
355,355,37 West Maple Avenue,80223.0,Denver,CO,39.714165,-104.988561,607345.0
356,356,121 Osceola Street,80219.0,Denver,CO,39.7186,-105.038844,322944.0
357,357,785 Clayton Street,80206.0,Denver,CO,39.728784999999995,-104.955875,2122029.0
361,361,2124 High Street,80205.0,Denver,CO,39.748643,-104.964371,778618.0
362,362,3265 Federal Boulevard,80211.0,Denver,CO,39.764505,-105.025622,796266.0
364,364,1517 East 31st Avenue,80205.0,Denver,CO,39.760992,-104.969113,622824.0
365,365,3701 Zenobia Street,80212.0,Denver,CO,39.76765,-105.052396,724056.0
366,366,2932 Dexter Street,80207.0,Denver,CO,39.757202,-104.93248899999999,642595.0
368,368,4801 West 32nd Avenue,80212.0,Denver,CO,39.762336,-105.04893700000001,842351.0
369,369,1550 Downing Street,80218.0,Denver,CO,39.741053,-104.97303000000001,1326414.0
370,370,3200 South Oneida Way,80224.0,Denver,CO,39.657443,-104.906954,378772.0
371,371,2536 West 34th Avenue,80211.0,Denver,CO,39.764091,-105.01841200000001,948882.0
372,372,2751 Zenobia Street,80212.0,Denver,CO,39.757006,-105.05239499999999,730686.0
375,375,516 West 7th Avenue,80204.0,Denver,CO,39.727158,-104.994433,298789.0
376,376,1327 Quitman Street,80204.0,Denver,CO,39.737196000000004,-105.040811,412777.0
379,379,734 Inca Street,80204.0,Denver,CO,39.728066,-104.997249,926722.0
380,380,3549 Stuart Street,80212.0,Denver,CO,39.766721999999994,-105.043146,804701.0
381,381,1753 Cherry Street,80220.0,Denver,CO,39.744731,-104.93411,782067.0
382,382,2319 Glenarm Place,80205.0,Denver,CO,39.750857,-104.98182800000001,386499.0
387,387,4408 Decatur Street,80211.0,Denver,CO,39.776879,-105.02135200000001,548234.0
388,388,711 South Tejon Street,80223.0,Denver,CO,39.703592,-105.011319,371090.0
389,389,4522 Elm Court,80211.0,Denver,CO,39.779070000000004,-105.022501,662776.0
392,392,3004 Arapahoe Street,80205.0,Denver,CO,39.76083,-104.97841399999999,905005.0
395,395,2741 South Garfield Street,80210.0,Denver,CO,39.666543,-104.94400800000001,819463.0
397,397,2014 West 43rd Avenue,80211.0,Denver,CO,39.775158000000005,-105.01161599999999,389304.0
398,398,1715 East 33rd Avenue,80205.0,Denver,CO,39.763457,-104.966649,382402.0
401,401,2245 Glencoe Street,80207.0,Denver,CO,39.750125,-104.926121,861574.0
402,402,4610 Quitman Street,80212.0,Denver,CO,39.780516,-105.04009599999999,563296.0
404,404,924 East 24th Avenue,80205.0,Denver,CO,39.751762,-104.975039,560324.0
406,406,3724 Tejon Street,80211.0,Denver,CO,39.768572,-105.01086000000001,596418.0
407,407,2645 West 34th Avenue,80211.0,Denver,CO,39.76467,-105.02001200000001,1060070.0
409,409,6320 East Floyd Drive,80222.0,Denver,CO,39.65655,-104.917907,541125.0
410,410,2445 South Acoma Street,80223.0,Denver,CO,39.672239000000005,-104.989127,373014.0
414,414,2200 Glencoe Street,80220.0,Denver,CO,39.734854,-104.92539599999999,551205.0
415,415,3142 Champa Street,80205.0,Denver,CO,39.76096,-104.974782,553978.0
416,416,259 Delaware Street,80223.0,Denver,CO,39.720462,-104.99316499999999,305476.0
417,417,4260 West 25th Avenue,80212.0,Denver,CO,39.753709,-105.04276499999999,1401158.0
421,421,2009 Larimer Street,80202.0,Denver,CO,39.750981,-104.99539299999999,414668.0
423,423,2711 Zenobia Street,80212.0,Denver,CO,39.756277000000004,-105.05238899999999,622085.0
426,426,3647 Fillmore Street,80205.0,Denver,CO,39.767839,-104.95398600000001,428197.0
427,427,3414 Marion Street,80205.0,Denver,CO,39.764819,-104.97176100000001,522127.0
429,429,3310 Adams Street,80205.0,Denver,CO,39.76344,-104.9487,336164.0
430,430,1460 Utica Street,80204.0,Denver,CO,39.739616,-105.04483700000002,675836.0
433,433,4473 Adams Street,80216.0,Denver,CO,39.778759,-104.949027,413079.0
434,434,3825 West 32nd Avenue,80211.0,Denver,CO,39.762378999999996,-105.037833,1673199.0
435,435,7404 East Princeton Avenue,80237.0,Denver,CO,39.639895,-104.902318,260081.0
436,436,3530 Bryant Street,80211.0,Denver,CO,39.766283,-105.01863999999999,642600.0
437,437,3374 South Forest Street,80222.0,Denver,CO,39.65546,-104.92688500000001,382129.0
439,439,3231 Champa Street,80205.0,Denver,CO,39.762145000000004,-104.97421200000001,651718.0
440,440,127 South Pennsylvania Street,80209.0,Denver,CO,39.714208,-104.98185,578855.0
442,442,3365 West 31st Avenue,80211.0,Denver,CO,39.761457,-105.03153400000001,665654.0
445,445,1883 Vine Street,80206.0,Denver,CO,39.746254,-104.962627,537255.0
446,446,2136 Vine Street,80205.0,Denver,CO,39.748928,-104.96189299999999,1012741.0
452,452,2701 Saint Paul Street,80205.0,Denver,CO,39.75588,-104.95152900000001,526242.0
454,454,3267 Newton Street,80211.0,Denver,CO,39.763422999999996,-105.03728000000001,1185004.0
456,456,2275 East 35th Avenue,80205.0,Denver,CO,39.765919,-104.96008400000001,609583.0
457,457,1122 Corona Street,80218.0,Denver,CO,39.734134000000005,-104.97370900000001,765119.0
458,458,1170 Grape Street,80220.0,Denver,CO,39.734137,-104.92426999999999,764539.0
459,459,1455 West 43rd Avenue,80211.0,Denver,CO,39.775737,-105.004935,610802.0
461,461,3149 Wyandot Street,80211.0,Denver,CO,39.76175,-105.014803,1839916.0
462,462,2936 Gaylord Street,80205.0,Denver,CO,39.758951,-104.960632,409911.0
463,463,3515 Wyandot Street,80211.0,Denver,CO,39.765941999999995,-105.01468899999999,501345.0
464,464,954 South Pennsylvania Street,80209.0,Denver,CO,39.69934,-104.981219,680444.0
465,465,3444 Navajo Street,80211.0,Denver,CO,39.765295,-105.00401299999999,931185.0
466,466,19 Bannock Street,80223.0,Denver,CO,39.717019,-104.99124599999999,486822.0
469,469,2455 Glenarm Place,80205.0,Denver,CO,39.75219,-104.98008300000001,1363539.0
470,470,1915 East 28th Avenue,80205.0,Denver,CO,39.75725,-104.96426000000001,624247.0
471,471,907 East 22nd Avenue,80205.0,Denver,CO,39.74962,-104.975378,799943.0
472,472,7800 East 28th Avenue,80238.0,Denver,CO,39.75773,-104.89693899999999,471377.0
473,473,719 31st Street,80205.0,Denver,CO,39.759712,-104.974392,424821.0
475,475,2832 Marion Street,80205.0,Denver,CO,39.757678999999996,-104.97176,472140.0
476,476,1600 Vrain Street,80204.0,Denver,CO,39.742326,-105.04599499999999,504894.0
477,477,830 Clarkson Street,80209.0,Denver,CO,39.701412,-104.97775800000001,921352.0
478,478,1845 West Beekman Place,80221.0,Denver,CO,39.788801,-105.00919499999999,353142.0
479,479,65 West Iliff Avenue,80231.0,Denver,CO,39.673171,-104.873644,157563.0
480,480,1750 West Burlington Place,80221.0,Denver,CO,39.789367999999996,-105.007586,331071.0
481,481,788 Milwaukee Street,80206.0,Denver,CO,39.728932,-104.951419,1267985.0
483,483,115 Sherman Street,80203.0,Denver,CO,39.718624,-104.985327,668882.0
