,summary,description,neighborhood_overview,availability_30,availability_60,availability_90,availability_365,price,cleaning_fee,security_deposit,accommodates,bedrooms,bathrooms,property_type,room_type,latitude,longitude,zipcode,price_bin,Log_Price,areas,Reservations_In_Next_90_Days,types,nlp_topic
1841,"Stunning Denver carriage house in close proximity to University of Denver, Downtown Denver, Gaylord Street, Washington Park, and Cherry Creek Shopping District. There are amazing local restaurants & cafes in walking distance as well as one of Denver's best parks. The home has incredible charm from being from the early 1900's and has been fully updated making it a spectacular space to spend some of your time! We would love to have you as our guest during your stay in Denver! (note: tub only)","Stunning Denver carriage house in close proximity to University of Denver, Downtown Denver, Gaylord Street, Washington Park, and Cherry Creek Shopping District. There are amazing local restaurants & cafes in walking distance as well as one of Denver's best parks. The home has incredible charm from being from the early 1900's and has been fully updated making it a spectacular space to spend some of your time! We would love to have you as our guest during your stay in Denver! (note: tub only) You will absolutely love this historic carriage house. While the house was built in the early 1900's and used for the housing of carriages and horses, it is now a fully updated space brimming with charm and character. The house has a private entrance, a full kitchen, a bedroom with queen sized bed, a comfortable pullout queen size bed, full claw foot bath tub for bathing euro-style with handheld wand, living room, and a private porch. Guests will have full access and use of the carriage house 24 hou",Our space is conveniently located close to many of the wonderful things that Denver has to offer. The surrounding area is an old and beautiful Denver urban neighborhood. There are several different eating/shopping districts within walking distance.,27,57,87,176,119,50,0,4,1,1.0,Guesthouse,Entire home/apt,39.691629999999996,-104.95833999999999,80210,100_200,2.0755469613925297,south,3,0,2
1842,"Stay in an old Victorian from 1893 that has been converted into a multi-unit building. This 1-bedroom is a beautiful bright spacious place to rest your head and stir up a few meals. Amazing food, parks, bars and nightlife are all within a few blocks yet far enough from the hustle and bustle where you'll be able to sleep well at night. My fiancé and I both LOVE staying here when we have events downtown to attend. There's no doubt you'll enjoy your stay here in this Denver historic district.","Stay in an old Victorian from (Phone number hidden by Airbnb) that has been converted into a multi-unit building. This 1-bedroom is a beautiful bright spacious place to rest your head and stir up a few meals. Amazing food, parks, bars and nightlife are all within a few blocks yet far enough from the hustle and bustle where you'll be able to sleep well at night. My fiancé and I both LOVE staying here when we have events downtown to attend. There's no doubt you'll enjoy your stay here in this Denver historic district. This is the most updated apartment in the building, which also offers the most light. It is truly a beautiful apartment. You also get a small balcony off the bedroom which allows you to see downtown. For any non-emergency, feel free to communicate through the app. For any emergency after 5 pm, contact our maintenance line at (Phone number hidden by Airbnb)",0,29,59,89,91,129,60,0,4,1,1.0,Apartment,Entire home/apt,39.74125,-104.96202,80206,100_200,2.1105897102992497,central,1,2,3
1852,"Situated between the city and mountains our newly renovated home is a 15 minute ride to wherever you need to be! Take advantage of the spacious rooms, living spaces and outdoor areas to rest after an active day exploring.  Our outdoor spaces provide ample room to unwind.  This location is great for short or long term rentals.   Mike and Julie are both Denver public school teachers and live very busy lives.  We are occasionally home but want our guests to enjoy their privacy.","Situated between the city and mountains our newly renovated home is a 15 minute ride to wherever you need to be! Take advantage of the spacious rooms, living spaces and outdoor areas to rest after an active day exploring.  Our outdoor spaces provide ample room to unwind.  This location is great for short or long term rentals.   Mike and Julie are both Denver public school teachers and live very busy lives.  We are occasionally home but want our guests to enjoy their privacy. Our spacious downstairs and outdoor patio give our guests plenty of space to relax after a busy day exploring the beautiful state of Colorado. A quick drive anywhere you’ll love having a comfortable quiet place to come back to each night. Kitchenette, laundry, driveway, outdoor patio and entertainment space are all available for use. When we are home we love to check in and see how our guests are doing. We have extremely busy work lives so we are not typically home. We are both quick to respond electronically to ou","Situated right next to a beautiful park, our neighborhood is diverse yet calm.  It is walking distance to several great (Thai, Pho & Mexican) restaurants.",29,59,88,88,41,25,0,4,2,1.0,House,Private room,39.69305,-105.03335,80219,under_100,1.6127838567197401,south,2,1,2
1853,"Welcome- this is a private room with bathroom in a 3-story townhouse in the Santa Fe Arts District of Denver. We are about 1 mile from the heart of Downtown Denver, and quickly accessible to all major highways.  This listing is for just access to the private bedroom/ private bathroom on the first floor. If you would like access to other areas of the house, please message us for more information and cost.  We look forward to talking with you soon!","Welcome- this is a private room with bathroom in a 3-story townhouse in the Santa Fe Arts District of Denver. We are about 1 mile from the heart of Downtown Denver, and quickly accessible to all major highways.  This listing is for just access to the private bedroom/ private bathroom on the first floor. If you would like access to other areas of the house, please message us for more information and cost.  We look forward to talking with you soon! This rooms gets a lot of light throughout the day. It is a smaller room, but the layout makes the best of the space to give you everything you need for a great stay. The room has one full bed, nightstand, a 3-drawer dresser and a closet for all your hanging items. The bathroom is next door to the bedroom. The bathroom is equipped with a shower, toilet & sink, towels, and shampoo and conditioner.  Your room has a keypad lock on it - so that you can feel secure that your things are safe. We will share your unique code upon booking. You will be a","The Santa Fe Arts District is a very unique place in Denver. There are many galleries, coffee shops, breweries, and restaurants just one block away from the townhouse. Renegade Brewery is just across the street, and Joe Maxx coffee is just behind the town house on Santa Fe! Also, we are within walking distance from Downtown Denver. Everything in Denver is accessible by driving in less than 5-15 minutes. Downtown Walkability: The Convention Center/DCPA Performing Arts Center is about a 10-15 min walk, or an even shorter scooter ride. We have many people stay with us for events at the Convention Center, and as you will see in reviews - we are very close!  Larimer Square is about 12-18 min walk or a short scooter ride  Pepsi Center is about 20-25 min walk, or a 10/15 min scooter ride.  We are very close the cherry creek trail for biking, running or walking! We are also very centrally located to get to the mountains, Boulder, or other parts of Colorado quickly. Without traffic, we are abou",26,50,71,95,62,35,100,2,1,1.0,Townhouse,Private room,39.73121,-104.99962,80204,under_100,1.79239168949825,central,19,5,0
1861,"Welcome to my luxury executive rental suite. With a balcony view of the Denver skyline and private parking, this is perfect fit for professionals and couples alike. It is conveniently located in the popular Uptown neighborhood just blocks from downtown Denver, and many amazing restaurants & attractions, including City Park, the Colorado Convention Center & Art Museum. It is also just 4 blocks from the 16th Street Mall, which has a free Mall Ride to take you to Union Station. A must see!","Welcome to my luxury executive rental suite. With a balcony view of the Denver skyline and private parking, this is perfect fit for professionals and couples alike. It is conveniently located in the popular Uptown neighborhood just blocks from downtown Denver, and many amazing restaurants & attractions, including City Park, the Colorado Convention Center & Art Museum. It is also just 4 blocks from the 16th Street Mall, which has a free Mall Ride to take you to Union Station. A must see! This top floor, corner luxury condo has plenty of space and light, complete with a dining room table and bar area for entertaining. It was recently remodeled with all new furniture, artwork, linens, and living supplies.  It's conveniently located in the heart of the Uptown neighborhood and is walking distance to local food favorites such as Steuben's, ACE Eat Serve, Park & Co, and Beast & Bottle. There is also a conveniently located gourmet market just down the street, Marzyk's Deli, which has any delic",0,24,41,71,346,175,150,500,5,2,2.0,Condominium,Entire home/apt,39.74433,-104.97821,80203,100_200,2.24303804868629,central,19,6,1
1873,"Nestled perfectly between Rocky Mountain Lake & Berkley Lake • Walk Score 80 (daily errands accomplished on foot) • Shared backyard with BBQ, seating, apple tree, and fire pit • Fully equipped + stocked kitchen w/ coffee maker • Private front porch • Extremely safe neighborhood • Plenty of street parking room • 12min to downtown Denver 》Hop on I-70 and shoot up to the mountains for wildlife adventures","Nestled perfectly between Rocky Mountain Lake & Berkley Lake • Walk Score 80 (daily errands accomplished on foot) • Shared backyard with BBQ, seating, apple tree, and fire pit • Fully equipped + stocked kitchen w/ coffee maker • Private front porch • Extremely safe neighborhood • Plenty of street parking room • 12min to downtown Denver 》Hop on I-70 and shoot up to the mountains for wildlife adventures 》AC unit in the living/dining area and AC window unit in each of the two bedrooms 》Our house is set up as an up/down duplex. You will have the entire upstairs to yourself with a shared backyard. ￫ Is this your first booking on Airbnb? Use this link to receive $50 off your stay: airbnb.com/c/aohmes Guests will have access to the upstairs main floor including the front and backyard patio areas. Please, make yourself at home. The backdoor by the kitchen will be locked, as we will be staying in the downstairs unit. We are here for you during your stay, or we can be invisible. It’s up to you.",Click 'See guidebook' below for my local recommendations. Rocky Mountain Lake is located only one block away from our home (about a 4-minute walk) & Berkeley Lake is located about 4 blocks west (about a 10-minute walk).,26,55,85,240,160,75,500,5,2,1.0,House,Entire home/apt,39.77947,-105.03787,80211,100_200,2.2041199826559197,northwest,5,1,0
1891,"Quaint & quiet carriage house in Berkeley Highlands - Blocks to Tennyson and 420 friendly.  Located in the  Berkeley Highlands neighborhood and very popular Tennyson street district.  Only 4 miles to Union Station and LoDo.  Many restaurants and bars within a 1/2 mile radius, two natural grocery stores, 3 blocks from Berkeley lake and park.  The mountains are less than 30 minutes away.  Great for couples or individuals looking for a relaxing stay in Denver.","Quaint & quiet carriage house in Berkeley Highlands - Blocks to Tennyson and 420 friendly.  Located in the  Berkeley Highlands neighborhood and very popular Tennyson street district.  Only 4 miles to Union Station and LoDo.  Many restaurants and bars within a 1/2 mile radius, two natural grocery stores, 3 blocks from Berkeley lake and park.  The mountains are less than 30 minutes away.  Great for couples or individuals looking for a relaxing stay in Denver. -Carriage house is 3rd house in from 43rd St, use alley for parking. -Entry located off alley and marked by ""4320"" on door, please do not use the main house entryway. -Private parking space available in alley or on side street. -SmartTV to steam Hulu, Netflix, Amazon, YouTube. -Window air conditioning unit in bedroom. -Complimentary coffee and tea. -Fully stocked kitchen. -The check-in process is straight-forward with a coded lock-box entry. -Please refrain from smoking/vaping tobacco inside the unit. The backyard is a shared space",0,29,59,88,88,80,75,0,2,1,1.0,Guesthouse,Entire home/apt,39.774,-105.05121000000001,80212,under_100,1.9030899869919398,northwest,2,0,4
1893,9 blocks from 16th St Mall 10 minute walking distance to Coors Field 3 minute walking distance to Larimer  King Soopers on 20th & Wewatta Safeway on 23rd & Washington  Shake Shack on 29th & Larimer  House Rules:  **NO SMOKING INSIDE. OUTSIDE ONLY. 4/20 FRIENDLY**  No shoes inside No pets  No parties,9 blocks from 16th St Mall 10 minute walking distance to Coors Field 3 minute walking distance to Larimer  King Soopers on 20th & Wewatta Safeway on 23rd & Washington  Shake Shack on 29th & Larimer  House Rules:  **NO SMOKING INSIDE. OUTSIDE ONLY. 4/20 FRIENDLY**  No shoes inside No pets  No parties Front patio backyard is not finished No Very good neighborhood and neighbors Everything is walking distance depending on what your looking to do,Very good neighborhood and neighbors,29,59,89,89,101,280,5000,4,2,1.0,House,Entire home/apt,39.75703,-104.98338000000001,80205,100_200,2.00432137378264,central,1,1,4
1900,"Step out of the usual Airbnb routine and truly experience the liveliness of Denver. The Curtis Park Club has everything any wanderer needs to feel at home in the West. At The Curtis Park Club, our mission to provide every guest with the most memorable experience imaginable during their time in Denver. To help aid in creating those memories, we offer complimentary instax cameras, local craft beer + wine, as well as six cruiser bikes. The Enchanting Escape is quaint, smaller room -  perfect for two people who want to spend as much time in and around Denver as possible.","Step out of the usual Airbnb routine and truly experience the liveliness of Denver. The Curtis Park Club has everything any wanderer needs to feel at home in the West. At The Curtis Park Club, our mission to provide every guest with the most memorable experience imaginable during their time in Denver. To help aid in creating those memories, we offer complimentary instax cameras, local craft beer + wine, as well as six cruiser bikes. The Enchanting Escape is quaint, smaller room -  perfect for two people who want to spend as much time in and around Denver as possible. The Room: The Curtis Park Club is a boutique Bed and Breakfast located in the heart of RiNo, a vibrant neighborhood in Denver, Colorado. The Enchanting Escape is a one bedroom, one bathroom space accessible from the exterior of the bed and breakfast. The private entrance allows those who are more of a night owl to enjoy their time as late as they desire without disturbing other guests. Inside of the space, we have placed a",0,20,48,75,165,90,75,200,2,1,1.0,Bed and breakfast,Hotel room,39.756640000000004,-104.98468999999999,80205,under_100,1.95424250943933,central,15,10,2
1905,"Solo travelers, enjoy your private room in a 2-story Victorian home in the heart of Denver. Relax in the living room, dining room and kitchen. Rooms are on a shared level with a shared bath. Situated in the West Wash Park neighborhood, 2 blocks from the bustling SoBo (Broadway Terrace) strip.  Full of bars, restaurants and shops. Super close to Downtown (2.5 miles).  A one mile walk will get you to the Denver Art Museum, Colorado History Museum and the Capital Building.","Solo travelers, enjoy your private room in a 2-story Victorian home in the heart of Denver. Relax in the living room, dining room and kitchen. Rooms are on a shared level with a shared bath. Situated in the West Wash Park neighborhood, 2 blocks from the bustling SoBo (Broadway Terrace) strip.  Full of bars, restaurants and shops. Super close to Downtown (2.5 miles).  A one mile walk will get you to the Denver Art Museum, Colorado History Museum and the Capital Building. Share an Artist's home in urban Denver. Experience all the lovely quirks of a 125 year old home. This is a 2-story Victorian with a private room and a shared bath on the second level.  All rooms are on the same level. There is a second guest room that is for solo travelers, friends and family.  On occasion my girlfriend stays over.  If you have concerns about others in the house please let me know.  I want you to feel safe and secure. My art studio is across the hall and open to all if you're feeling creative. Relax in","The neighborhood is full of life.  Walk 2 blocks to Broadway for everything you could need.  Way too much to list.  There are pockets all over Central Denver. South Pearl, South Gaylord, Cap Hill and on and on.  (Hidden by Airbnb) or ask me for recommendations.",30,56,85,85,65,0,0,1,1,1.0,House,Private room,39.71842,-104.98623,80203,under_100,1.8129133566428601,central,5,1,0
1916,"My hose is located in a quite, and safe neighborhood. The basement I rent is clean, comfortable & convenient house with easy access through the garage. It is closest to the airport, downtown, Anschutz, museums, and beautiful Colorado trails. We offer amenities of home including a luxurious queen, and king-size beds, work space, bathroom, kitchenette, and living room.","My hose is located in a quite, and safe neighborhood. The basement I rent is clean, comfortable & convenient house with easy access through the garage. It is closest to the airport, downtown, Anschutz, museums, and beautiful Colorado trails. We offer amenities of home including a luxurious queen, and king-size beds, work space, bathroom, kitchenette, and living room.",0,21,48,77,77,85,75,200,4,2,2.0,Apartment,Entire home/apt,39.78328,-104.73843000000001,80249,under_100,1.9294189257142902,northeast,13,2,0
1919,"Put a record on, kick back, and be steeped in the mid-century aura of this brilliant home adorned with retro-chic fittings and music-themed decor. Dine at a trendy wood table beside a chevron-tiled fireplace, then gather around the patio fire pit.","Put a record on, kick back, and be steeped in the mid-century aura of this brilliant home adorned with retro-chic fittings and music-themed decor. Dine at a trendy wood table beside a chevron-tiled fireplace, then gather around the patio fire pit.","The home is located in the Denver neighborhood of Berkeley, steps away from trendy eateries, boutique shops, cafes, and nightlife spots. Spend a day on the rides at Lakeside Amusement Park, then check out some live music at the Oriental Theatre.",20,42,71,71,521,225,150,12,5,3.5,House,Entire home/apt,39.77727,-105.04128999999999,80212,200_or_more,2.7168377232995202,northwest,19,1,2
1948,"Come stay at our newly renovated, modern home! The best value in Denver awaits you. We also have the world's coolest dog.","Come stay at our newly renovated, modern home! The best value in Denver awaits you. We also have the world's coolest dog. The entrance leads right downstairs to the basement space where our guests stay. Sleep on a queen-size Sleep Number mattress with dual-side control. Use the private, well-appointed bathroom right next to your room.  If you want to cook food while you are here, just let us know! We love our kitchen so are happy to share it with guests. You are also more than welcome to enjoy Denver's culinary delights and keep your leftovers in the fridge for later.  We really have enjoyed living in Denver and would love to share our expertise if you want any inside tips. But you also just can't go wrong in this city, so don't hesitate to go out on a limb and try something new! Please note that if you are looking to book 2 guests for both beds, there will be an 8 dollar add on charge per night! Guests will have their own private basement space. It includes a bedroom and bathroom as w","Mar Lee is quiet, up and coming neighborhood with rich diversity and strong cultural roots. Our house is half a mile from a great grocery store, a quick drive or easily walkable through quiet residential streets. There are many nearby parks and greenbelts for running, biking, or walking. Access to the Sanderson Gulch greenbelt is half a mile from the house, and connects all the way to Ruby Hill park where Levitt Pavilion is located.",23,48,71,151,42,0,0,4,1,1.0,House,Private room,39.690979999999996,-105.04757,80219,under_100,1.6232492903979001,south,19,1,2
1949,"Beautifully remodeled 1890's Victorian Denver Square located in the heart of Denver's Arts District on Santa Fe!  Very quiet neighborhood, yet just a minute's walk to the RTD 10th & Osage train station, and close to most everything downtown.  We travel often and love meeting other travelers.  For those travelers looking for travel options that accommodate more guests, please preview our other properties.","Beautifully remodeled (Phone number hidden by Airbnb) 's Victorian Denver Square located in the heart of Denver's Arts District on Santa Fe!  Very quiet neighborhood, yet just a minute's walk to the RTD 10th & Osage train station, and close to most everything downtown.  We travel often and love meeting other travelers.  For those travelers looking for travel options that accommodate more guests, please preview our other properties. Our family has a passion for restoring historic homes and enjoying the vibrancy of living in older communities. This home, built in (Phone number hidden by Airbnb) , combines the timeless nature-old world charm with the amenities of new.  Common spaces are light and bright, with a covered porch that provides a comfortable space to enjoy a morning coffee over a book.  Inside, the home is furnished with an eclectic mix of mid-modern century furniture, original stained glass windows, and an upright piano that has resided with the home since the (Phone number hi","The La Alma/Lincoln Park Neighborhood is Denver’s second oldest neighborhood and is conveniently located just two train stops (7 minutes) from downtown’s Union Station at the 10th & Osage Station.  There are lots of eclectic shops, restaurants, galleries and breweries located throughout the neighborhood, with lots to do throughout the day and evening hours.  You can easily ride a bike from this location via the adjacent bike path, and there are public bike rentals located at two locations within just a few minutes walk.",29,57,84,359,495,145,300,10,4,2.0,House,Entire home/apt,39.7328,-105.00351,80204,200_or_more,2.6946051989335698,central,6,1,3
1955,"Modern basement suite with kitchenette (NOT a full kitchen) living room, bedroom and full bath. Lots of windows for natural light and ventilation with new vinyl flooring throughout. Close to everything-- Wash Park, historic Pearl St and minutes from the light-rail to Downtown! Walking distance to restaurants, coffee shops and breweries; grocery store across the street. Near Porter Hospital and University of Denver. License no: (Phone number hidden by Airbnb) BFN (Phone number hidden by Airbnb)","Modern basement suite with kitchenette (NOT a full kitchen) living room, bedroom and full bath. Lots of windows for natural light and ventilation with new vinyl flooring throughout. Close to everything-- Wash Park, historic Pearl St and minutes from the light-rail to Downtown! Walking distance to restaurants, coffee shops and breweries; grocery store across the street. Near Porter Hospital and University of Denver. License no: (Phone number hidden by Airbnb) BFN (Phone number hidden by Airbnb) Clean, basic, modern and spacious, this unit is Central to all major hubs in Denver. Just minutes from the lightrail, a 5 minute walk to the University and 10 to Wash Park and South Pearl! Entire private unit including full bath and kitchenette. Can be reached via the Airbnb app or by phone or text at (Phone number hidden by Airbnb) I work some evenings and will be unreachable during those times. Biking distance to Wash Park, University of Colorado and South Broadway. Close to coffee shops, brewe","Biking distance to Wash Park, University of Colorado and South Broadway. Close to coffee shops, breweries and tons of great restaurants! There's a Wells Fargo, Walgreens and Safeway across the street!",19,49,78,78,100,50,0,4,1,1.0,Guest suite,Entire home/apt,39.67998,-104.9739,80210,under_100,2.0,south,12,3,3
1975,"Beautiful home in Denver’s historic Five Points/RiNo neighborhood. Location absolutely cannot be beat. 4 blocks to the best restaurants, art & nightlife on Larimer St. Explore cuisine, or have fun & cook your own meals in the French-Barn inspired kitchen. Dine al-fresco in the beautifully manicured backyard, or in the newly updated dining room.  Walk, cycle, or rent a scooter to anywhere. Minutes from Downtown, Uptown, Coors Field, Pepsi Center, Capitol Hill, Highlands, Cherry Creek etc.!","Beautiful home in Denver’s historic Five Points/RiNo neighborhood. Location absolutely cannot be beat. 4 blocks to the best restaurants, art & nightlife on Larimer St. Explore cuisine, or have fun & cook your own meals in the French-Barn inspired kitchen. Dine al-fresco in the beautifully manicured backyard, or in the newly updated dining room.  Walk, cycle, or rent a scooter to anywhere. Minutes from Downtown, Uptown, Coors Field, Pepsi Center, Capitol Hill, Highlands, Cherry Creek etc.! I bought this unique home (built in 1888) from dear friends of mine, and have spent nearly two years renovating it; a Curtis Park neighborhood classic. The kitchen is updated, as are the homes' walls and ceilings. While modest indoors, you will fall in love with the huge backyard, my flourishing  gardens, the ample seating for a meal outdoors, and lounging with cocktails. The entire house is yours. Please enjoy the backyard to the fullest! It's my baby and I've worked hard to make it the urban oasis t","While minutes to downtown and Coors Field, and just blocks away from the nightlife of RiNo, this historically preserved neighborhood was actually Denver's first Suburb, and the home of the original Governors Mansion. Beautiful brick homes built in the late 1880s line the well established, tree-lined streets of Curtis Park/Five Points.  Five Points came to historical prominence from the 1860s through the 1950s. The neighborhood was home to Denver's aristocracy, housing mayors, governors, and prominent business people as well as middle class laborers. Rino, Prospect, Clement, Old San Rafael, Curtis Park, Arapahoe Square, and Ballpark neighborhoods are in the larger Five Points neighborhood. Take a stroll through the streets of Five Points and soak in the grandeur of the neighborhood's architecture.",27,57,87,362,200,150,0,4,2,1.0,House,Entire home/apt,39.756209999999996,-104.98109,80205,100_200,2.30102999566398,central,3,1,2
1977,"Walking Distance to Mile High!  Minutes from all downtown Denver events.  Easy access to I-25, 6th Avenue to Red Rocks or I-70 to the mountains.  One Bedroom with private attached bath for rent in modern townhouse.  Quick walk to Sloan's Lake.  Parking pass included in stay.","Walking Distance to Mile High!  Minutes from all downtown Denver events.  Easy access to I-25, 6th Avenue to Red Rocks or I-70 to the mountains.  One Bedroom with private attached bath for rent in modern townhouse.  Quick walk to Sloan's Lake.  Parking pass included in stay. Comfortable room on entry level floor, desk for work space and coffee/tea provided. Bedroom suite is to the left of the foyer once guests enter my townhome.  It is on the first floor and is the only room on this floor. I’m available for questions via text, email or in person. Sloan's lake neighborhood with easy access to downtown. Lightrail is within walking distance.  Lyft/Uber rides to downtown are less than $8 for normal times.  Easy access to highways (I-25 and I-70).  I do recommend that if guests take the train from the airport to Union Station that they take a Lyft/Uber from Union Station to my townhouse.",Sloan's lake neighborhood with easy access to downtown.,19,43,73,162,65,35,0,2,1,1.0,Townhouse,Private room,39.747,-105.02723,80204,under_100,1.8129133566428601,central,17,5,4
1980,"Summary: - 8 eateries & bars under .25 miles away, plus too many to name within .5 miles! - Master bathroom with jetted soaking tub!! - 5 minutes to the Broncos Stadium - Free Parking!! - 2-bedroom/ 2-bath home - 1 mile to Coors Field & Lo-Do!! - Enclosed Sunroom","Summary: - 8 eateries & bars under .25 miles away, plus too many to name within .5 miles! - Master bathroom with jetted soaking tub!! - 5 minutes to the Broncos Stadium - Free Parking!! - 2-bedroom/ 2-bath home - 1 mile to Coors Field & Lo-Do!! - Enclosed Sunroom Entering into our 2 bedroom, 1,000 sqft, 1906 Highlands neighborhood home, your eyes are instantly drawn to the open living & dining area with a sleeper sofa which can convert into a full-size bed in no time! There is also a flat-screen TV with access to DirecTV & streaming apps. Immediately to the right is the first bedroom with a queen bed & ensuite master bathroom with a jetted soaking tub! The home also boasts a second queen bed in the next bedroom, plus another full bathroom with glass stand up shower. On the chilly Colorado days, delve into your favorite novel in the sunroom or relax on the back patio during the warm summer nights while grilling out for your group. Our property also has a detached 2 car garage for no cha","Take a short stroll to Lo-Hi, Coors Field, & Lo-Do as they are ONLY .5 miles away! On the way back from the Rockies game grab some grub at Avanti Food & Beverage, then you are just a block from home! Avanti Food & Beverage, Denver’s “Collective Eatery”, contains 2 bars & several “food truck” style restaurants for each member of your group to pick their own dining experience. With too many other taverns, bars, & eateries to name in the immediate vicinity, your taste buds will be delighted at every meal. Take the family a quick mile away to enjoy the day at the Downtown Aquarium, Elitch Gardens Theme & Water Park, or find your own haven on the banks of the South Platte River at Commons Park or City of Cuernavaca Park, with trails to connect to the entire Denver area! The Pepsi Center is practically right next door with a variety of concerts & sporting events. From there, you are on the edge of downtown Denver with multitudes of shopping, sightseeing, & year-round events for the entire fa",23,52,80,204,999,110,200,5,2,2.0,House,Entire home/apt,39.7633,-105.00448999999999,80211,200_or_more,2.9995654882259797,northwest,10,1,0
1982,"Come stay in our newly remodeled attached garage that's been converted into a unique 330 sqft. studio style room/bathroom with it's own private entrance. 2 blocks from Regis University, close to Tennyson Street & Highlands Square with a great mix of shops, bars, restaurants, and cafes. Super close to the Highlands, Downtown, Red Rocks and More!  Perfect for solo adventurers, couples, small families (1 kiddo) and business travelers. Great hotel alternative! Close to Red Rocks and the Mountains!","Come stay in our newly remodeled attached garage that's been converted into a unique 330 sqft. studio style room/bathroom with it's own private entrance. 2 blocks from Regis University, close to Tennyson Street & Highlands Square with a great mix of shops, bars, restaurants, and cafes. Super close to the Highlands, Downtown, Red Rocks and More!  Perfect for solo adventurers, couples, small families (1 kiddo) and business travelers. Great hotel alternative! Close to Red Rocks and the Mountains! This space is attached to our home and we do share one wall. We have 3 young kids and a large dog.  Your space is completely separate and you will not see us but there’s a chance you may hear us during normal hours (7:30am-7:30pm). We keep the noise to a respectful volume when we have guests and we expect the same from you.  Your entrance is through the alley and you have your own private outdoor space as well. You will be given codes for both the gate as well as your door. We also just installed","Easy access to Downtown from this urban city neighborhood called Berkeley Heights/Regis and the walk-able two neighborhood commercial spots that have bars, restaurants, shops, and 2 large parks with lakes. We are two blocks away from Rocky Mountain Lake Park! Simple commute to downtown, DTC, airport, mountains, ski-resorts, Red Rocks, and Boulder. We also live right next door to a Buddhist Temple which is very unique.  We have a few great restaurants and bars within walking distance. Also, Regis University is 2 blocks away if you're coming for an event!",14,41,71,104,65,20,0,2,0,1.0,Guest suite,Entire home/apt,39.7846,-105.03132,80221,under_100,1.8129133566428601,northwest,19,3,4
2025,"A completely private room and brand new bathroom! Our completely private basement is clean, comfortable and in an ideal location. Located right between the Highlands and Sloan’s Lake and less than 10 minute drive to downtown, this space is well-suited for a couple or solo-traveler while offering an amazing value to both the business traveler and tourist alike. BFN number: (Phone number hidden by Airbnb) BFN (Phone number hidden by Airbnb)","A completely private room and brand new bathroom! Our completely private basement is clean, comfortable and in an ideal location. Located right between the Highlands and Sloan’s Lake and less than 10 minute drive to downtown, this space is well-suited for a couple or solo-traveler while offering an amazing value to both the business traveler and tourist alike. BFN number: (Phone number hidden by Airbnb) BFN (Phone number hidden by Airbnb) About the Space: +Private Entrance +LectroFan High Fidelity White Noise Maker +Flat Screen TV +Netflix, Hulu, and Prime Video +WiFi +Air conditioning +Mini-Fridge/Freezer +Microwave Oven +Keurig Coffee maker +Brand New Bathroom +High quality sheets and bedding Sound Sensitive Note: This space is located in our basement. We live upstairs and can be heard when directly above the space (especially between the hours of 4 pm and 7 pm), but we are not loud and will respect your privacy and need for quiet. In addition, the white noise machine provided is of","Location! Location! Location! Two blocks to the Highlands, a short walk to Sloan's Lake, and less than 10 minutes drive to downtown, doesn't get much better than this!",18,45,71,160,59,50,0,4,1,1.0,Guest suite,Entire home/apt,39.75717,-105.03873999999999,80212,under_100,1.7708520116421398,northwest,19,3,3
2030,"Bright and sunny 2 story private guest suite in nice Hilltop/Mayfair/Crestmore home. Private entrance, 1 bed, 1 bath, granite counters and stainless steel appliances. 2 Private Balcony's and very quiet neighborhood. Hardwood floors on 1st floor and carpeting upstairs in the bedroom. Bathroom is off the bedroom.  Great neighborhood, close to Cherry Creek, Congress Park, Glendale, Uptown. Lots of shops and restaurants within a few minutes drive.  Easy access to DIA and I-70. Includes WIFI .","Bright and sunny 2 story private guest suite in nice Hilltop/Mayfair/Crestmore home. Private entrance, 1 bed, 1 bath, granite counters and stainless steel appliances. 2 Private Balcony's and very quiet neighborhood. Hardwood floors on 1st floor and carpeting upstairs in the bedroom. Bathroom is off the bedroom.  Great neighborhood, close to Cherry Creek, Congress Park, Glendale, Uptown. Lots of shops and restaurants within a few minutes drive.  Easy access to DIA and I-70. Includes WIFI . Main area in guest suite with kitchen granite counter tops, stainless steel appliances, eat in kitchen, TV, couch sky lights, hardwood floors, upstairs bedroom has on-suite with shower/tub, glass shower doors, granite counter top sink with access to 2 private outdoor balconies, backyard space with glass table and chairs, outdoor love seat, fenced in for pets, access to hot tub and finished basement with laundry. We love to meet our guests and are happy get to know you, but we respect your privacy. Bea",Beautiful residential neighborhood. Very safe to walk in the morning and at night.  We have many parks close to the house and many people walk their dogs on the tree lined 6th Ave Parkway.,19,43,73,162,95,50,300,4,1,1.0,Guest suite,Entire home/apt,39.72688,-104.92305,80220,under_100,1.97772360528885,east,17,3,0
